ID,Character
74257,billy the kid
149224,binah
87699,birdie
16441,birdy cephon altera
78551,birdy cephon altera | arita shion
14894,birthday
50906,bisco
71819,biscuit griffon
59817,biscuit krueger
2201,biscuit-tan
27774,bismarck
124675,bison
32465,bit cloud
153276,biten son
81234,biyomon
1995,b. jenet
2592,blackarachnia
18387,black canary
20931,black cat
32966,blackfire
7811,black gold saw
75159,black heart
139043,black jaguar
60799,black lady
150671,black lemonade cookie
130840,black lilith
29982,black lotus
153733,black maria
139913,black prince
1799,black rock shooter
1694,blackrose
8972,blacksmith
152223,black swan
74629,black-tailed prairie dog
91172,black thoroughbred
10668,black widow
106113,black widow | natasha romanoff
151482,blade
145199,blaidd
27892,blair
71506,blair dame
17724,blake belladonna
31751,blanc
7775,blanc neige
13750,blanka
133806,blaze
63104,blaze fielding
138588,blaziken
133679,blemishine
59603,blitzcrank
36793,blitz t. abrams
37916,blizzaria
20467,bloodberry
6307,blossom
153968,blucher
132812,blue beetle
16746,blue mary
125046,blue poison
20615,blue rose
76846,blue rose | karina lyle
5020,boa hancock
27467,boa marigold
127195,bobby fulbright
1848,bobobo-bo bo-bobo
18013,bocca serenade
147657,bocchi hitori
143321,boise
129629,bokoblin
128875,bolin
125713,bolvona forgnar
144740,bond forger
82902,bondrewd
156,bonnie
95611,booga
58453,booster
132813,booster gold
37338,boris airay
139010,borr
69595,boruto uzumaki
143088,boryeon
149558,boss
140229,bosse
13024,botan
127604,botanist
72148,botan kumegawa
149319,boucheron
72961,boudica
6165,bougainvillea
150203,bounge choi
2623,bowser
134854,boyfriend
54705,bozes co palesti
24386,bra
99479,bradamante
92471,brain unglaus
76497,braixen
30451,branwen
152293,brass
138906,braum
122351,bremerton
1612,brendan
30641,brett astaire
152637,briar
150605,brid
23796,bridget
32651,bridget evans
146520,bridgette
31201,briefers rock
56543,brigette
140098,brighid
52750,bright noa
125960,brigitta
144652,bring stabity
33140,brioche darquien
143950,britomart
15011,brock
70414,broly
107543,bronya zaychik
98013,brooklyn luckfield
96433,brother
91275,brown bear
64809,bruce lee
7123,bruce wayne
62446,bruno
121906,bruno bucciarati
87701,brynhildr
24828,bt
11433,bubbles
108697,buck hazeltine
14182,bucky
96435,buddy
123263,buffy summers
34757,buizel
83127,bukiko kotobuki
23875,bulbasaur
20119,bullet
60697,bullseye
3143,bulma
85473,bulma briefs
150432,bumblebee
57914,bunchuu
145691,bunta marui
61205,bunwa kaku
124180,burgundy
102758,burning bush
116175,burter
152605,busaiku daisoutou
7509,buttercup
100820,butters stotch
25556,buzam a. calessa
127292,buzen gou
50412,buzz lightyear
153110,byakuran
6642,byakuren hijiri
14379,byakuya kuchiki
13336,byakuya togami
117308,byleth
124199,byleth eisner
75867,cabba
127387,cacao
2836,caeda
148286,caelus
122953,caenis
107159,caesar anthonio zeppeli
25229,caesar zeppeli
78572,cafe artful
13093,cagalli yula athha
35313,cagliostro
126269,cagney carnation
121930,cain
125764,cairngorm
11896,caitlin
25071,caitlyn
68340,cai wenji
26702,cala
130097,calamity jane
82515,caldina
139058,caleen keemosn
13607,calem
122369,caligula
7418,callie
14961,camie
126499,camie utsushimi
50967,camieux
33534,camilla
69641,camille
32757,camille blanche
6175,cammy white
53297,camui gackpo
21220,camus
9529,cana alberona
59613,canaan
2750,canada
2644,canal vorfeed
71813,canaria utara
54084,cancer deathmask
146936,candace
67726,candice
152433,candice catnipp
16124,candy
32155,candy cane
35595,canon memphis-hazama
65575,cao cao
65503,capella thetis
149988,capricorn shura
5515,captain america
101816,captain falcon
114171,captain ginyu
128759,captain nemo
144572,captain phoebus
129161,caracal
123317,carcano m9138
79724,card ejector
152132,cardigan
115885,cardinal
6697,caren ortensia
12344,carim gracia
73610,carina
25409,carino soletta
56341,carisa contzen
152729,carla
152513,carla | charles
12187,carly nagisa
138733,carly nagisa | carly carmine
71230,carmelina
11508,carmen 99
85671,carmilla
151042,carmine
146978,carnelian
36903,carol
71753,caroline
120878,caroline yajima
36904,carol malus dienheim
149755,carol olston
61795,caron
16624,caro ru lushe
71005,carpaccio
100371,carren estapera
2966,carrera
144300,carrie fernandez
109203,carro pino
125825,carrot
53863,carta issue
27795,casca
126428,caspar von bergliez
1127,casper
2698,cassandra alexandra
153560,cassandra ilion
60355,cassandra murata
20130,casshern
144219,cassidy
141751,cassie lockheart
73395,cassim
4058,cassiopeia du couteau
8058,caster
70591,caster | medea
126053,cater diamond
24093,catherine
799,catherine glass
12006,catherine kyohbashi
55207,catherine ruth
136377,catherine vuitton
12955,cathy
142447,cathyl
3587,cathy taymor
67755,cat noir
125340,cat noir | adrien agreste
61449,catria
14724,cattleya
128495,cattleya glory
12427,cattleya yvette la baume le blanc de la fontaine
127879,catura
16632,catwoman
75868,caulifla
35954,cave
29433,c.c.
65615,cecil
3199,cecil aijima
125959,cecile
15340,cecile croomy
121716,cecil epps
17638,cecil harvey
115707,cecilia
27041,cecilia alcott
26463,cecilia helmold
110503,cecilia schariac
8542,cecily cambell
77983,celebi
82107,celenike icecolle yggdmillennia
7310,celes chere
147929,celesteela
10121,celestia ludenberg
141921,celestine lucullus
3212,celia cumani aintree
126590,celica
56285,celica a. mercury
139045,celine
11562,celine jules
52553,celistia ralgris
25306,cell
74227,cell jr.
127390,cello
110370,celty sturluson
34119,centorea shianus
127538,ceobe
121752,cerberus
21981,cerebella
140630,cerecere
145552,ceres fauna
141935,cerestia
37524,cervantes de leon
104004,cesario
34667,ceylan jones
131750,ceylon
6328,chacha
2193,chachamaru karakuri
60875,chachazero
89857,chagum
62386,chaika bogdan
1027,chaika trabant
70315,chain sumeragi
3684,chai xianghua
124985,cham
2668,chamber westwood
640,cham cham
93196,chameleon june
152781,champa
142373,champagne
10009,chan agi
25314,chancellor chime
2267,chandra nalaar
87352,chang chun
151857,chang koehan
153673,changli
15757,chang wufei
152724,channeler
8486,chao lingshen
22181,chaos
17960,chappy
82511,chara
25553,chara soon
27843,char aznable
87697,chariot
38268,charizard
65990,charlemagne
125617,charles
24949,charles beams
151487,charles-henri sanson
1180,charles yoshino
91161,charlotta fenia
22389,charlotte
130815,charlotte aulin
6957,charlotte colde
123446,charlotte corday
145735,charlotte dizoard
32443,charlotte dunois
17135,charlotte e. yeager
12343,charlotte hazelrink
91822,charlotte linlin
91730,charlotte linlin | big mom
142296,charlotte magne
153515,charlotte morningstar
100881,charlotte pudding
55434,charlotte scherzen
148656,charlotte zenfis
11027,charmander
15871,charmcaster
89186,chaser john doe
108472,chat noir
58741,chay
4486,chazz princeton
103991,cheelai
109632,chel
127147,chelsea
25876,chelsea rorec
15291,chen
2559,cheng-long liu
146687,chen hai
123401,chen hui-chieh
56767,cherche
19234,cheren
3535,cheria barnes
145163,cherino renkawa
10917,cherry
127962,cheryl
124194,cheshire
153146,cheshire cat
56931,chesire cat
138658,chesley
84719,chespin
89421,cheval
153657,cheval grand
75796,chevalier deon
14547,chiaia fran
27167,chiaia furan
113588,chiaki
8211,chiaki enno
71258,chiaki hagiwara
20890,chiaki kurihara
96535,chiaki kurokawa
9681,chiaki mamiya
22074,chiaki minami
34821,chiaki morisawa
128587,chiaki nagoya
27927,chiaki nanami
84762,chiaki oogaki
146425,chiaki takahashi
46,chiari tsukikage
34646,chia venta zoa
7046,chibiusa
36709,chibiusa | rini
29815,chi chi
702,chichi
127246,chidori
9684,chidori tenryou
151296,chie hoshinomiya
108702,chieko honda
18543,chie matsuoka
4093,chieri ogata
113933,chieru
131411,chieru kazama
29217,chie sasaki
7293,chie satonaka
120260,chie shinonome
61601,chiester 410
57624,chiester 45
61602,chiester 556
140618,chie takemoto
5949,chie yoshioka
31091,chiffon fairchild
4865,chifusa manyuu
76152,chifuyu himeki
139494,chifuyu matsuno
30462,chifuyu orimura
8859,chigusa amagasaki
104013,chigusa kisaragi
5124,chigusa sakai
149957,chigusa yasu
23753,chiharu harukaze
125883,chiharu hiroe
28657,chiharu kise
20896,chiharu mihara
13567,chiharu shinonome
7583,chihaya
32864,chihaya ayase
63783,chihaya hiiragi
31004,chihaya kisakinomiya
1276,chihaya kisaragi
74835,chihaya mifune
26340,chihaya ohtori
4669,chihiro fujimi
330,chihiro fujisaki
9493,chihiro fushimi
143219,chihiro kagami
149591,chihiro kobayashi
51617,chihiro komiya
13643,chihiro kosaka
9682,chihiro mayuzumi
4127,chihiro ogino
114932,chihiro sengawa
2259,chihiro sengoku
4089,chihiro senkawa
67407,chihiro shindou
19408,chiho aikawa
5996,chiho sasaki
4630,chii
131399,chii suimori
152936,chika
18408,chika amatori
149153,chika daimon
99959,chika fujiwara
2434,chikage
70212,chikage kazama
120130,chikage utsuki
37391,chika homura
113424,chikai kuji
29189,chika itou
13744,chika koizumi
30774,chikako sawaguchi
2995,chika minazuki
128599,chika misumi
37315,chikane himemiya
86334,chika nimura
29415,chika ogiue
14389,chikaru minamoto
149724,chika shiraishi
36326,chika takami
130986,chika tatehara
53735,chika yokoyama
117774,chikorita
26128,chikuma
72917,chilchack
126160,chilchuck
129045,chilchuck tims
142976,child emperor
127627,chili
132713,chimata tenkyuu
24385,china
8605,china kousaka
153748,china kuramoto
62164,chinami hashimoto
140813,chinatsu hinomiya
96077,chinatsu kuramoto
27136,chinatsu yoshikawa
24714,chino kafuu
151922,chiori
139389,chiori mikami
147483,chipie
32470,chiquita
135,chirico cuvie
11039,chiri kitsu
939,chiriko tsurumi
94561,chiri tsukikawa
82106,chiron
6793,chisaki hiradaira
151686,chisaki mibu
96508,chisa kotegawa
13536,chisame hasegawa
52169,chisame nakano
137636,chisato arashi
11969,chisato hanai
3572,chisato madison
142459,chisato nishikigi
149424,chisato sakurai
152742,chisato shiraishi
99638,chisato shirasagi
8431,chisa tsukamoto
126061,chisa yukizome
81541,chise hatori
131826,chise toudou
90105,chise umenomori
144649,chise waraku
81537,chito
8479,chitoge kirisaki
24942,chitose
94305,chitose fujinomiya
29539,chitose hibiya
99339,chitose ikeda
2445,chitose karasuma
80047,chitose kisaragi
108561,chitose kurosaki
21010,chitose mitogawa
1478,chitose serikawa
23905,chiwa harusaki
150582,chiyari tenkajin
15176,chiya ujimatsu
16712,chiyo-chichi
31793,chiyoda
67280,chiyoko kamiya
128661,chiyoko momoshiro
98419,chiyoko sonoda
54887,chiyo kurihara
37590,chiyomi anzai
16192,chiyo mihama
1769,chiyo sakura
70816,chiyo shimada
62440,chiyo shinooka
106955,chiyo shirayuki
92992,chiyuki kuwayama
116131,chiyuri kitashirakawa
11472,chiyuri kurashima
151479,chiyu tamade
76307,chizuko mikamo
14912,chizuko oe
17651,chizuru aizawa
14693,chizuru akaba
3592,chizuru honsho
123815,chizuru ichinose
144793,chizuru ikeda
4493,chizuru izawa
8435,chizuru kagura
21122,chizuru kashiwagi
99604,chizuru matsuo
5831,chizuru minamoto
24884,chizuru mochizuki
6563,chizuru naba
1856,chizuru nanbara
80931,chizuru nikaido
14548,chizuru sakaki
144665,chizuru shiina
15063,chizuru yukimura
22971,chloe
60831,chloe kagamigawa
16912,chloe lemaire
150231,chloe mansfield
151687,chloe rollo
33288,chloe valens
107011,chloe von einzbern
73372,cho
7191,choco
138999,chocola
1168,chocolat
7038,chocolate misu
69928,chogath
126303,cho hakkai
19876,choi mochimazzi
129327,chongyun
49742,chooki mason
35247,choromatsu matsuno
134702,choso
116704,chouchou akimichi
142957,chougei
85583,chouji akimichi
106269,chouji nakazaike
17987,choukai
348,chousokabe motochika
16023,chris
150683,chris koron
18061,chris redfield
3106,christiane friedrich
9460,christie
29173,christie monteiro
2134,christina mackenzie
138814,christina morgan
20184,christina sierra
141752,christine barnett
62577,christine garland
87614,christopher robin
125682,christopher shaldred
10729,chris yukine
29764,chris yuu takigawa
33393,chrollo lucilfer
20070,chrom
145043,chrome
28684,chrome dokuro
745,chronicle asher
128331,chronoa
95505,chronofang tiger
24174,chrono harlaown
34711,chrono shindou
144768,chuatury panlunch
145388,chuck preston
78794,chuck sweagger
113671,chudelkin
129813,chuka
54602,chung seiker
22975,chun-li
56249,chuubou sonken
121551,chuukan seiki
121391,chuukan seiki | midway princess
59654,chuukou kyocho
123721,chuu-tan
127255,chuya nakahara
26159,cia
21917,ci caprice
144546,cidala
72546,cid del norte marquez
22933,cid highwind
150029,cid kagenou
27800,ciel
113715,ciela lapana
3707,ciel alencon
76310,ciel kirahoshi
6012,ciel phantomhive
71125,cilan
21276,cima garahau
147688,cinderace
73294,cinderella
53268,cindy aurum
17609,cindy campbell
143584,cineria
2991,cinque
29720,cinque izumi
128655,cioccolata
74082,ciony regis
88648,circe
125181,ciri
32137,cirno
17460,cirucci sanderwicci
30603,cisqua
18702,citan uzuki
13673,claes
30663,clair
124781,clair aoki
13095,claire
51998,claire harvey
150281,claire kagenou
8935,claire redfield
50713,claire rieveldt
100177,clair fortran
870,clair lasbard
147104,clara
115603,clara sesemann
142110,clara valac
31597,clare
123847,clare barbland
76399,clarice
21394,clarice di lanza
141664,clarine
49962,clarion
1900,clarissa harfouch
49739,clarisse
13081,clarisse de cagliostro
34323,clark kent
73227,clark still
50833,claude c. kenny
32186,claude claudel
21471,claude faustus
99720,claude frollo
74700,claude k. winchester
15907,claudette vance
123394,claude von riegan
127279,claudia
50351,claudia lasalle
111098,claudine saijo
111059,claudine saijou
66035,claugh klom
62668,claus valca
5691,cleao everlasting
3424,clear
123412,clefairy
35019,clementine
52604,clemont
50104,cleo
81763,cleopatra
19099,cleric
81575,cleveland
126251,cliana rimskaya
149837,climb
96258,clive dove
13481,cloche leythal pastalia
151622,clorinde
123463,closure
1433,cloud of darkness
4699,cloud strife
152052,clover ewing
33986,clownpiece
125919,c-ms
61057,cobra
122328,cobray gordon
12218,coco
150257,cocoa
139926,cocoa arara
73409,cocona
51978,cocona bartel
58494,cocoro yazawa
123387,cocotte
57570,cody hida
2924,cody travers
148257,cogita
101300,cojanskaya
62036,colette brause
22249,colette brunel
143471,collei
20766,collet farandole
4808,collette
68482,collette farandole
122316,collins
115285,colonel sanders
110476,colorado
140034,colt revolver
143574,columbina
17143,comet
92856,commandant teste
72825,common raccoon
11545,compa
17711,conan edogawa
123440,conductor
60262,conis
134276,conner kent
86913,connie francis
105154,connor
35865,conrad weller
98996,constance bonacieux
137911,constantia s2
102181,constanze amalie von braunschbank-albrechtsberger
141564,conte di cavour
32615,coopa
13017,coquelicot
152089,coral
153736,coralie 6626 planck
93582,corazon
93490,corazon | donquixote rosinante
37388,cordelia
129225,cordelia blake
9128,cordelia glauca
11477,cordyline
102919,cor leonis
153551,corn cockle | agrostemma
5900,cornelia li britannia
21997,cornelius alba
124166,corona
14840,corona timil
13674,corticarte apa lagranges
109702,cosette coalhearth
55618,cotaro yazawa
73937,cotera
26989,coud van giruet
141729,count mecha
60351,count of monte cristo
125050,courier
29394,courtney
4104,couvert eschenbach pastillage
119548,covid-19
103028,cow girl
103212,cow girl | ushikai musume
64283,cozart shimon
90755,craig tucker
53868,crank zent
141516,crazy diamond
98082,crea
4457,crea dolosera
26379,creamy mami
27203,creator
25363,creeper
129437,cremia
127628,cress
2305,crimson viper
120793,crimvael
153710,crispin
57918,cristina cheryl melville
19074,crocodile
125838,croissant
1404,croix bartel
11212,crona
5798,crono
72854,crossbreed priscilla
83328,cross marian
55092,crow
34686,crow armbrust
101697,crow hogan
34924,crowley eusford
2354,crowley hamon
153795,crown
19661,crueltear
34866,cruhteo
148617,crusader
142403,crusch karsten
5110,cryska barchenowa
71020,crystal claire
32124,cthugha
128523,cthugha | kuuko
139435,cthulhu
70329,cucouroux
11592,cuilan
25343,cui yifei
61027,cule zeria
19940,culotte
124257,cuphead
144588,cupitan
21934,cure ace
98018,cure ace | aguri madoka
95555,cure amour
95753,cure amour | ruru amour
94461,cure ange
95179,cure ange | saaya yakushiji
25487,cure aqua
98930,cure aqua | karen minazuki
24753,cure beat
103411,cure beat | ellen kurokawa
18038,cure beauty
99060,cure beauty | reika aoki
14525,cure berry
103412,cure berry | miki aono
29124,cure black
89596,cure black | nagisa misumi
31857,cure bloom
130741,cure bloom | saki hyuuga
13981,cure blossom
101508,cure blossom | tsubomi hanasaki
31717,cure bright
148644,cure butterfly
148121,cure butterfly | ageha hijiri
72728,cure chocolat
98819,cure chocolat | akira kenjou
119989,cure cosmo
105907,cure custard
111064,cure custard | himari arisugawa
16788,cure diamond
98019,cure diamond | rikka hishikawa
1007,cure dream
98931,cure dream | nozomi yumehara
129094,cure earth
135175,cure earth | asumi fuurin
25603,cure egret
130742,cure egret | mai mishou
95551,cure etoile
96337,cure etoile | homare kagayaki
52738,cure felice
117496,cure felice | kotoha hanami
152047,cure finale
153486,cure finale | amane kasai
36012,cure flora
98128,cure flora | haruka haruno
129182,cure fontaine
133460,cure fontaine | chiyu sawaizumi
19456,cure fortune
122282,cure fortune | iona hikawa
153214,cure friendly
152631,cure friendly | iroha inukai
98497,cure gelato
98437,cure gelato | aoi tategami
128584,cure grace
128274,cure grace | nodoka hanadera
339,cure happy
110377,cure happy | miyuki hoshizora
21823,cure heart
88378,cure heart | mana aida
14778,cure honey
98012,cure honey | yuko omori
29270,cure lemonade
98932,cure lemonade | urara kasugano
153782,cure lillian | mayu nekoyashiki
19391,cure lovely
103674,cure lovely | megumi aino
72729,cure macaron
98820,cure macaron | yukari kotozume
95556,cure macherie
96170,cure macherie | emiru aisaki
79334,cure magical
99462,cure magical | riko izayoi
153603,cure majesty | princess ellee
20340,cure march
97345,cure march | nao midorikawa
17367,cure marine
